symbol,name,fullname,-,-
002681,奋达科技,深圳市奋达科技股份有限公司,C,*
002682,龙洲股份,龙洲集团股份有限公司,B,*
002683,宏大爆破,广东宏大爆破股份有限公司,B,*
002684,*ST猛狮,猛狮新能源科技(河南)股份有限公司,D,*
002685,华东重机,无锡华东重型机械股份有限公司,A,*
002686,亿利达,浙江亿利达风机股份有限公司,B,*
002687,乔治白,浙江乔治白服饰股份有限公司,B,*
002688,金河生物,金河生物科技股份有限公司,A,*
002689,远大智能,沈阳远大智能工业集团股份有限公司,B,*
002690,美亚光电,合肥美亚光电技术股份有限公司,A,-
002691,冀凯股份,冀凯装备制造股份有限公司,C,*
002692,ST远程,远程电缆股份有限公司,C,*
002693,双成药业,海南双成药业股份有限公司,B,*
002694,顾地科技,顾地科技股份有限公司,C,*
002695,煌上煌,江西煌上煌集团食品股份有限公司,B,*
002696,百洋股份,百洋产业投资集团股份有限公司,B,*
002697,红旗连锁,成都红旗连锁股份有限公司,B,*
002698,博实股份,哈尔滨博实自动化股份有限公司,A,-
002699,美盛文化,美盛文化创意股份有限公司,D,*
002700,ST浩源,新疆浩源天然气股份有限公司,D,*
002701,奥瑞金,奥瑞金科技股份有限公司,B,*
002702,海欣食品,海欣食品股份有限公司,B,*
002703,浙江世宝,浙江世宝股份有限公司,B,*
002705,新宝股份,广东新宝电器股份有限公司,A,*
002706,良信股份,上海良信电器股份有限公司,B,*
002707,众信旅游,众信旅游集团股份有限公司,B,*
002708,光洋股份,常州光洋轴承股份有限公司,B,*
002709,天赐材料,广州天赐高新材料股份有限公司,B,*
002712,思美传媒,思美传媒股份有限公司,B,*
002713,东易日盛,东易日盛家居装饰集团股份有限公司,A,*
002714,牧原股份,牧原食品股份有限公司,B,*
002715,登云股份,怀集登云汽配股份有限公司,B,*
002716,*ST金贵,郴州市金贵银业股份有限公司,D,*
002717,岭南股份,岭南生态文旅股份有限公司,B,*
002718,友邦吊顶,浙江友邦集成吊顶股份有限公司,B,*
002719,*ST麦趣,麦趣尔集团股份有限公司,C,*
002721,金一文化,北京金一文化发展股份有限公司,B,*
002722,金轮股份,金轮蓝海股份有限公司,B,*
002723,金莱特,广东金莱特电器股份有限公司,C,*
002724,海洋王,海洋王照明科技股份有限公司,B,*
002725,跃岭股份,浙江跃岭股份有限公司,B,-
002726,龙大肉食,山东龙大肉食品股份有限公司,B,*
002727,一心堂,一心堂药业集团股份有限公司,B,*
002728,特一药业,特一药业集团股份有限公司,A,*
002729,好利来,好利来(中国)电子科技股份有限公司,B,*
002730,电光科技,电光防爆科技股份有限公司,B,*
002731,萃华珠宝,沈阳萃华金银珠宝股份有限公司,B,*
002732,燕塘乳业,广东燕塘乳业股份有限公司,B,*
002733,雄韬股份,深圳市雄韬电源科技股份有限公司,B,*
002734,利民股份,利民控股集团股份有限公司,B,*
002735,王子新材,深圳王子新材料股份有限公司,B,*
002736,国信证券,国信证券股份有限公司,B,-
002737,葵花药业,葵花药业集团股份有限公司,B,*
002738,中矿资源,中矿资源集团股份有限公司,B,*
002739,万达电影,万达电影股份有限公司,B,*
002740,爱迪尔,福建省爱迪尔珠宝实业股份有限公司,C,*
002741,光华科技,广东光华科技股份有限公司,C,*
002742,三圣股份,重庆三圣实业股份有限公司,C,*
002743,富煌钢构,安徽富煌钢构股份有限公司,B,-
002745,木林森,木林森股份有限公司,B,*
002746,仙坛股份,山东仙坛股份有限公司,A,-
002747,埃斯顿,南京埃斯顿自动化股份有限公司,A,*
002748,世龙实业,江西世龙实业股份有限公司,B,*
002749,国光股份,四川国光农化股份有限公司,B,-
002750,龙津药业,昆明龙津药业股份有限公司,C,*
002751,易尚展示,深圳市易尚展示股份有限公司,C,*
002752,昇兴股份,昇兴集团股份有限公司,C,*
002753,永东股份,山西永东化工股份有限公司,A,*
002755,奥赛康,北京奥赛康药业股份有限公司,B,*
002756,永兴材料,永兴特种材料科技股份有限公司,A,*
002757,南兴股份,南兴装备股份有限公司,A,*
002758,浙农股份,浙农集团股份有限公司,B,*
002759,天际股份,广东天际电器股份有限公司,C,*
002760,凤形股份,安徽省凤形耐磨材料股份有限公司,B,*
002761,多喜爱,多喜爱集团股份有限公司,B,*
002762,金发拉比,金发拉比妇婴童用品股份有限公司,A,*
002763,汇洁股份,深圳汇洁集团股份有限公司,B,*
002765,蓝黛科技,蓝黛科技集团股份有限公司,B,*
002766,*ST索菱,深圳市索菱实业股份有限公司,D,*
002767,先锋电子,杭州先锋电子技术股份有限公司,B,-
002768,国恩股份,青岛国恩科技股份有限公司,C,-
002769,普路通,深圳市普路通供应链管理股份有限公司,B,*
002770,*ST科迪,河南科迪乳业股份有限公司,D,*
002771,真视通,北京真视通科技股份有限公司,B,*
002772,众兴菌业,天水众兴菌业科技股份有限公司,B,*
002773,康弘药业,成都康弘药业集团股份有限公司,B,*
002774,快意电梯,快意电梯股份有限公司,B,-
002775,文科园林,深圳文科园林股份有限公司,B,-
002776,ST柏龙,广东柏堡龙股份有限公司,C,*
002777,久远银海,四川久远银海软件股份有限公司,B,-
002778,高科石化,江苏高科石化股份有限公司,B,*
002779,中坚科技,浙江中坚科技股份有限公司,B,*
002780,三夫户外,北京三夫户外用品股份有限公司,B,*
002781,奇信股份,深圳市奇信集团股份有限公司,B,*
002782,可立克,深圳可立克科技股份有限公司,B,*
002783,凯龙股份,湖北凯龙化工集团股份有限公司,B,*
002785,万里石,厦门万里石股份有限公司,C,*
002786,银宝山新,深圳市银宝山新科技股份有限公司,B,*
002787,华源控股,苏州华源控股股份有限公司,A,*
002788,鹭燕医药,鹭燕医药股份有限公司,B,*
002789,建艺集团,深圳市建艺装饰集团股份有限公司,B,*
002790,瑞尔特,厦门瑞尔特卫浴科技股份有限公司,A,-
002791,坚朗五金,广东坚朗五金制品股份有限公司,A,-
002792,通宇通讯,广东通宇通讯股份有限公司,B,*
002793,罗欣药业,罗欣药业集团股份有限公司,B,*
002795,永和智控,永和流体智控股份有限公司,B,*
002796,世嘉科技,苏州市世嘉科技股份有限公司,B,*
002797,第一创业,第一创业证券股份有限公司,B,*
002798,帝欧家居,帝欧家居股份有限公司,A,*
002799,环球印务,西安环球印务股份有限公司,B,*
002800,天顺股份,新疆天顺供应链股份有限公司,B,*
002801,微光股份,杭州微光电子股份有限公司,A,*
002802,洪汇新材,无锡洪汇新材料科技股份有限公司,B,*
002803,吉宏股份,厦门吉宏科技股份有限公司,B,*
002805,丰元股份,山东丰元化学股份有限公司,B,-
002806,华锋股份,广东华锋新能源科技股份有限公司,B,*
002807,江阴银行,江苏江阴农村商业银行股份有限公司,B,*
002808,恒久科技,苏州恒久光电科技股份有限公司,B,-
002809,红墙股份,广东红墙新材料股份有限公司,B,*
002810,山东赫达,山东赫达股份有限公司,B,*
002811,郑中设计,深圳市郑中设计股份有限公司,A,-
002812,恩捷股份,云南恩捷新材料股份有限公司,B,*
002813,路畅科技,深圳市路畅科技股份有限公司,C,*
002815,崇达技术,崇达技术股份有限公司,B,*
002816,和科达,深圳市和科达精密清洗设备股份有限公司,B,*
002817,黄山胶囊,安徽黄山胶囊股份有限公司,B,-
002818,富森美,成都富森美家居股份有限公司,A,*
002819,东方中科,北京东方中科集成科技股份有限公司,B,*
002820,桂发祥,天津桂发祥十八街麻花食品股份有限公司,B,-
002821,凯莱英,凯莱英医药集团(天津)股份有限公司,B,-
002822,中装建设,深圳市中装建设集团股份有限公司,B,*
002823,凯中精密,深圳市凯中精密技术股份有限公司,B,*
002824,和胜股份,广东和胜工业铝材股份有限公司,B,*
002825,纳尔股份,上海纳尔实业股份有限公司,B,*
002826,易明医药,西藏易明西雅医药科技股份有限公司,B,*
002827,高争民爆,西藏高争民爆股份有限公司,B,*
002828,贝肯能源,新疆贝肯能源工程股份有限公司,B,*
002829,星网宇达,北京星网宇达科技股份有限公司,B,*
002830,名雕股份,深圳市名雕装饰股份有限公司,A,*
002831,裕同科技,深圳市裕同包装科技股份有限公司,B,*
002832,比音勒芬,比音勒芬服饰股份有限公司,A,-
002833,弘亚数控,广州弘亚数控机械股份有限公司,B,*
002835,同为股份,深圳市同为数码科技股份有限公司,B,*
002836,新宏泽,广东新宏泽包装股份有限公司,C,*
002837,英维克,深圳市英维克科技股份有限公司,B,*
002838,道恩股份,山东道恩高分子材料股份有限公司,A,*
002839,张家港行,江苏张家港农村商业银行股份有限公司,B,-
002840,华统股份,浙江华统肉制品股份有限公司,B,*
002841,视源股份,广州视源电子科技股份有限公司,B,*
002842,翔鹭钨业,广东翔鹭钨业股份有限公司,B,-
002843,泰嘉股份,湖南泰嘉新材料科技股份有限公司,B,*
002845,同兴达,深圳同兴达科技股份有限公司,B,*
002846,英联股份,广东英联包装股份有限公司,A,-
002847,盐津铺子,盐津铺子食品股份有限公司,A,-
002848,高斯贝尔,高斯贝尔数码科技股份有限公司,B,*
002849,威星智能,浙江威星智能仪表股份有限公司,B,-
002850,科达利,深圳市科达利实业股份有限公司,B,-
002851,麦格米特,深圳麦格米特电气股份有限公司,A,*
002852,道道全,道道全粮油股份有限公司,B,*
002853,皮阿诺,广东皮阿诺科学艺术家居股份有限公司,B,-
002855,捷荣技术,东莞捷荣技术股份有限公司,B,-
002856,美芝股份,深圳市美芝装饰设计工程股份有限公司,B,*
002857,三晖电气,郑州三晖电气股份有限公司,B,*
002858,力盛赛车,上海力盛赛车文化股份有限公司,C,*
002859,洁美科技,浙江洁美电子科技股份有限公司,B,-
002860,星帅尔,杭州星帅尔电器股份有限公司,A,*
002861,瀛通通讯,瀛通通讯股份有限公司,B,*
002862,实丰文化,实丰文化发展股份有限公司,B,*
002863,今飞凯达,浙江今飞凯达轮毂股份有限公司,B,*
002864,盘龙药业,陕西盘龙药业集团股份有限公司,B,*
002865,钧达股份,海南钧达汽车饰件股份有限公司,B,*
002866,传艺科技,江苏传艺科技股份有限公司,B,*
002867,周大生,周大生珠宝股份有限公司,A,-
002868,绿康生化,绿康生化股份有限公司,A,-
002869,金溢科技,深圳市金溢科技股份有限公司,A,-
002870,香山股份,广东香山衡器集团股份有限公司,B,*
002871,伟隆股份,青岛伟隆阀门股份有限公司,A,-
002872,ST天圣,天圣制药集团股份有限公司,C,*
002873,新天药业,贵阳新天药业股份有限公司,A,-
002875,安奈儿,深圳市安奈儿股份有限公司,A,-
002876,三利谱,深圳市三利谱光电科技股份有限公司,B,*
002877,智能自控,无锡智能自控工程股份有限公司,A,*
002878,元隆雅图,北京元隆雅图文化传播股份有限公司,B,*
002879,长缆科技,长缆电工科技股份有限公司,B,*
002880,卫光生物,深圳市卫光生物制品股份有限公司,A,-
002881,美格智能,美格智能技术股份有限公司,B,-
002882,金龙羽,金龙羽集团股份有限公司,A,-
002883,中设股份,江苏中设集团股份有限公司,B,*
002884,凌霄泵业,广东凌霄泵业股份有限公司,B,-
002885,京泉华,深圳市京泉华科技股份有限公司,B,*
002886,沃特股份,深圳市沃特新材料股份有限公司,B,*
002887,绿茵生态,天津绿茵景观生态建设股份有限公司,B,-
002888,惠威科技,广州惠威电声科技股份有限公司,B,-
002889,东方嘉盛,深圳市东方嘉盛供应链股份有限公司,B,-
002890,弘宇股份,山东弘宇农机股份有限公司,B,*
002891,中宠股份,烟台中宠食品股份有限公司,B,*
002892,科力尔,科力尔电机集团股份有限公司,A,-
002893,华通热力,北京华远意通热力科技股份有限公司,B,*
002895,川恒股份,贵州川恒化工股份有限公司,B,-
002896,中大力德,宁波中大力德智能传动股份有限公司,B,*
002897,意华股份,温州意华接插件股份有限公司,C,*
002898,赛隆药业,珠海赛隆药业股份有限公司,B,*
002899,英派斯,青岛英派斯健康科技股份有限公司,B,-
002900,哈三联,哈尔滨三联药业股份有限公司,A,-
002901,大博医疗,大博医疗科技股份有限公司,B,-
002902,铭普光磁,东莞铭普光磁股份有限公司,B,*
002903,宇环数控,宇环数控机床股份有限公司,C,*
002905,金逸影视,广州金逸影视传媒股份有限公司,B,*
002906,华阳集团,惠州市华阳集团股份有限公司,A,-
002907,华森制药,重庆华森制药股份有限公司,A,-
002908,德生科技,广东德生科技股份有限公司,B,*
002909,集泰股份,广州集泰化工股份有限公司,B,-
002910,庄园牧场,兰州庄园牧场股份有限公司,B,*
002911,佛燃能源,佛燃能源集团股份有限公司,B,*
002912,中新赛克,深圳市中新赛克科技股份有限公司,B,-
002913,奥士康,奥士康科技股份有限公司,B,-
002915,中欣氟材,浙江中欣氟材股份有限公司,B,*
002916,深南电路,深南电路股份有限公司,A,*
002917,金奥博,深圳市金奥博科技股份有限公司,B,*
002918,蒙娜丽莎,蒙娜丽莎集团股份有限公司,A,-
002919,名臣健康,名臣健康用品股份有限公司,B,*
002920,德赛西威,惠州市德赛西威汽车电子股份有限公司,A,-
002921,联诚精密,山东联诚精密制造股份有限公司,B,-
002922,伊戈尔,伊戈尔电气股份有限公司,B,*
002923,润都股份,珠海润都制药股份有限公司,A,-
002925,盈趣科技,厦门盈趣科技股份有限公司,B,-
002926,华西证券,华西证券股份有限公司,B,-
002927,泰永长征,贵州泰永长征技术股份有限公司,B,*
002928,华夏航空,华夏航空股份有限公司,B,-
002929,润建股份,润建股份有限公司,B,*
002930,宏川智慧,广东宏川智慧物流股份有限公司,B,*
002931,锋龙股份,浙江锋龙电气股份有限公司,B,-
002932,明德生物,武汉明德生物科技股份有限公司,B,-
002933,新兴装备,北京新兴东方航空装备股份有限公司,B,*
002935,天奥电子,成都天奥电子股份有限公司,B,*
002936,郑州银行,郑州银行股份有限公司,B,-
002937,兴瑞科技,宁波兴瑞电子科技股份有限公司,B,*
002938,鹏鼎控股,鹏鼎控股(深圳)股份有限公司,A,-
002939,长城证券,长城证券股份有限公司,B,-
002940,昂利康,浙江昂利康制药股份有限公司,B,-
002941,新疆交建,新疆交通建设集团股份有限公司,B,-
002942,新农股份,浙江新农化工股份有限公司,B,-
002943,宇晶股份,湖南宇晶机器股份有限公司,B,-
002945,华林证券,华林证券股份有限公司,B,-
002946,新乳业,新希望乳业股份有限公司,B,*
002947,恒铭达,苏州恒铭达电子科技股份有限公司,B,-
002948,青岛银行,青岛银行股份有限公司,B,-
002949,华阳国际,深圳市华阳国际工程设计股份有限公司,B,-
002950,奥美医疗,奥美医疗用品股份有限公司,A,*
002951,金时科技,四川金时科技股份有限公司,B,-
002952,亚世光电,亚世光电(集团)股份有限公司,B,-
002953,日丰股份,广东日丰电缆股份有限公司,B,-
002955,鸿合科技,鸿合科技股份有限公司,B,-
002956,西麦食品,桂林西麦食品股份有限公司,B,*
002957,科瑞技术,深圳科瑞技术股份有限公司,B,-
002958,青农商行,青岛农村商业银行股份有限公司,B,-
002959,小熊电器,小熊电器股份有限公司,B,-
002960,青鸟消防,青鸟消防股份有限公司,B,*
002961,瑞达期货,瑞达期货股份有限公司,B,*
002962,五方光电,湖北五方光电股份有限公司,B,-
002963,豪尔赛,豪尔赛科技集团股份有限公司,B,-
002965,祥鑫科技,祥鑫科技股份有限公司,B,-
002966,苏州银行,苏州银行股份有限公司,B,-
002967,广电计量,广州广电计量检测股份有限公司,B,*
002968,新大正,重庆新大正物业集团股份有限公司,B,*
002969,嘉美包装,嘉美食品包装(滁州)股份有限公司,B,-
002970,锐明技术,深圳市锐明技术股份有限公司,B,*
002971,和远气体,湖北和远气体股份有限公司,-,-
002972,科安达,深圳科安达电子科技股份有限公司,B,-
002973,侨银股份,侨银城市管理股份有限公司,-,-
002975,博杰股份,珠海博杰电子股份有限公司,-,*
002976,瑞玛工业,苏州瑞玛精密工业股份有限公司,-,-
002977,天箭科技,成都天箭科技股份有限公司,-,-
002978,安宁股份,四川安宁铁钛股份有限公司,-,-
002979,雷赛智能,深圳市雷赛智能控制股份有限公司,-,-
002980,华盛昌,深圳市华盛昌科技实业股份有限公司,-,-
002981,朝阳科技,广东朝阳电子科技股份有限公司,-,-
002982,湘佳股份,湖南湘佳牧业股份有限公司,-,-
002983,芯瑞达,安徽芯瑞达科技股份有限公司,-,-
002984,森麒麟,青岛森麒麟轮胎股份有限公司,-,-
002985,北摩高科,北京北摩高科摩擦材料股份有限公司,-,-
002986,宇新股份,湖南宇新能源科技股份有限公司,-,-
002987,京北方,京北方信息技术股份有限公司,-,-
002988,豪美新材,广东豪美新材股份有限公司,-,-
002989,中天精装,深圳中天精装股份有限公司,-,-
002990,盛视科技,盛视科技股份有限公司,-,*
002991,甘源食品,甘源食品股份有限公司,-,-
002992,宝明科技,深圳市宝明科技股份有限公司,-,*
002993,奥海科技,东莞市奥海科技股份有限公司,-,-
002995,天地在线,北京全时天地在线网络信息股份有限公司,-,-
002996,顺博合金,重庆顺博铝合金股份有限公司,-,-
002997,瑞鹄模具,瑞鹄汽车模具股份有限公司,-,-
002998,优彩资源,优彩环保资源科技股份有限公司,-,-
002999,天禾股份,广东天禾农资股份有限公司,-,-
003000,劲仔食品,劲仔食品集团股份有限公司,-,-
003001,中岩大地,北京中岩大地科技股份有限公司,-,-
003002,壶化股份,山西壶化集团股份有限公司,-,-
003003,天元股份,广东天元实业集团股份有限公司,-,-
003004,声迅股份,北京声迅电子股份有限公司,-,-
003005,竞业达,北京竞业达数码科技股份有限公司,-,-
003006,百亚股份,重庆百亚卫生用品股份有限公司,-,-
003007,直真科技,北京直真科技股份有限公司,-,-
003008,开普检测,许昌开普检测研究院股份有限公司,-,-
003009,中天火箭,陕西中天火箭技术股份有限公司,-,-
003010,若羽臣,广州若羽臣科技股份有限公司,-,-
003011,海象新材,浙江海象新材料股份有限公司,-,-
003012,东鹏控股,广东东鹏控股股份有限公司,-,-
003013,地铁设计,广州地铁设计研究院股份有限公司,-,-
003015,日久光电,江苏日久光电股份有限公司,-,-
003016,欣贺股份,欣贺股份有限公司,-,-
003017,大洋生物,浙江大洋生物科技集团股份有限公司,-,-
003018,金富科技,金富科技股份有限公司,-,-
003019,宸展光电,宸展光电(厦门)股份有限公司,-,-
003020,立方制药,合肥立方制药股份有限公司,-,-
003021,兆威机电,深圳市兆威机电股份有限公司,-,*
003022,联泓新科,联泓新材料科技股份有限公司,-,-
003023,彩虹集团,成都彩虹电器(集团)股份有限公司,-,-
003025,思进智能,思进智能成形装备股份有限公司,-,-
003026,中晶科技,浙江中晶科技股份有限公司,-,-
003027,同兴环保,同兴环保科技股份有限公司,-,-
003028,振邦智能,深圳市振邦智能科技股份有限公司,-,-
003029,吉大正元,长春吉大正元信息技术股份有限公司,-,-
003030,祖名股份,祖名豆制品股份有限公司,-,-
003031,中瓷电子,河北中瓷电子科技股份有限公司,-,-
003032,传智教育,江苏传智播客教育科技股份有限公司,-,-
003033,征和工业,青岛征和工业股份有限公司,-,-
003035,南网能源,南方电网综合能源股份有限公司,-,-
003036,泰坦股份,浙江泰坦股份有限公司,-,-
003037,三和管桩,广东三和管桩股份有限公司,-,-
003038,鑫铂股份,安徽鑫铂铝业股份有限公司,-,-
003039,顺控发展,广东顺控发展股份有限公司,-,*
003040,楚天龙,楚天龙股份有限公司,-,-
003041,真爱美家,浙江真爱美家股份有限公司,-,-
003042,中农联合,山东中农联合生物科技股份有限公司,-,-
003043,华亚智能,苏州华亚智能科技股份有限公司,-,-
003816,中国广核,中国广核电力股份有限公司,B,-
300001,特锐德,青岛特锐德电气股份有限公司,B,*
300002,神州泰岳,北京神州泰岳软件股份有限公司,B,*
300003,乐普医疗,乐普(北京)医疗器械股份有限公司,B,*
300004,南风股份,南方风机股份有限公司,C,*
300005,探路者,探路者控股集团股份有限公司,B,*
300006,莱美药业,重庆莱美药业股份有限公司,B,*
300007,汉威科技,汉威科技集团股份有限公司,B,*
300008,天海防务,天海融合防务装备技术股份有限公司,D,*
300009,安科生物,安徽安科生物工程(集团)股份有限公司,A,-
300010,豆神教育,豆神教育科技(北京)股份有限公司,B,*
300011,鼎汉技术,北京鼎汉技术集团股份有限公司,B,-
300012,华测检测,华测检测认证集团股份有限公司,A,*
300013,新宁物流,江苏新宁现代物流股份有限公司,B,*
300014,亿纬锂能,惠州亿纬锂能股份有限公司,B,*
300015,爱尔眼科,爱尔眼科医院集团股份有限公司,A,*
300016,北陆药业,北京北陆药业股份有限公司,B,*
300017,网宿科技,网宿科技股份有限公司,B,*
300018,中元股份,武汉中元华电科技股份有限公司,B,*
300019,硅宝科技,成都硅宝科技股份有限公司,C,*
300020,银江股份,银江股份有限公司,B,*
300021,大禹节水,大禹节水集团股份有限公司,B,-
300022,吉峰科技,吉峰三农科技服务股份有限公司,B,*
300023,*ST宝德,西安宝德自动化股份有限公司,C,*
300024,机器人,沈阳新松机器人自动化股份有限公司,B,*
300025,华星创业,杭州华星创业通信技术股份有限公司,C,*
300026,红日药业,天津红日药业股份有限公司,B,*
300027,华谊兄弟,华谊兄弟传媒股份有限公司,C,*
300029,*ST天龙,江苏华盛天龙光电设备股份有限公司,C,*
300030,阳普医疗,广州阳普医疗科技股份有限公司,B,*
300031,宝通科技,无锡宝通科技股份有限公司,B,*
300032,金龙机电,金龙机电股份有限公司,C,*
300033,同花顺,浙江核新同花顺网络信息股份有限公司,A,*
300034,钢研高纳,北京钢研高纳科技股份有限公司,C,*
300035,中科电气,湖南中科电气股份有限公司,A,*
300036,超图软件,北京超图软件股份有限公司,A,*
300037,新宙邦,深圳新宙邦科技股份有限公司,B,*
300038,*ST数知,北京数知科技股份有限公司,C,*
300039,上海凯宝,上海凯宝药业股份有限公司,B,-
300040,九洲集团,哈尔滨九洲集团股份有限公司,B,*
300041,回天新材,湖北回天新材料股份有限公司,A,*
300042,朗科科技,深圳市朗科科技股份有限公司,B,*
300043,星辉娱乐,星辉互动娱乐股份有限公司,B,*
300044,*ST赛为,深圳市赛为智能股份有限公司,C,*
300045,华力创通,北京华力创通科技股份有限公司,B,*
300046,台基股份,湖北台基半导体股份有限公司,B,*
300047,天源迪科,深圳天源迪科信息技术股份有限公司,B,*
300048,合康新能,北京合康新能科技股份有限公司,B,*
300049,福瑞股份,内蒙古福瑞医疗科技股份有限公司,B,*
300050,世纪鼎利,珠海世纪鼎利科技股份有限公司,B,*
300051,ST三五,厦门三五互联科技股份有限公司,D,*
300052,中青宝,深圳中青宝互动网络股份有限公司,B,*
300053,欧比特,珠海欧比特宇航科技股份有限公司,C,*
300054,鼎龙股份,湖北鼎龙控股股份有限公司,C,*
300055,万邦达,北京万邦达环保技术股份有限公司,B,*
300056,中创环保,厦门中创环保科技股份有限公司,C,*
300057,万顺新材,汕头万顺新材集团股份有限公司,B,*
300058,蓝色光标,北京蓝色光标数据科技股份有限公司,B,*
300059,东方财富,东方财富信息股份有限公司,A,*
300061,旗天科技,旗天科技集团股份有限公司,B,*
300062,中能电气,中能电气股份有限公司,B,*
300063,天龙集团,广东天龙科技集团股份有限公司,B,*
300064,*ST金刚,郑州华晶金刚石股份有限公司,D,*
300065,海兰信,北京海兰信数据科技股份有限公司,B,*
300066,三川智慧,三川智慧科技股份有限公司,B,*
300067,安诺其,上海安诺其集团股份有限公司,B,*
300068,南都电源,浙江南都电源动力股份有限公司,B,*
300069,金利华电,浙江金利华电气股份有限公司,C,*
300070,碧水源,北京碧水源科技股份有限公司,A,*
300071,*ST嘉信,北京华谊嘉信整合营销顾问集团股份有限公司,D,*
300072,三聚环保,北京三聚环保新材料股份有限公司,C,*
300073,当升科技,北京当升材料科技股份有限公司,B,*
300074,华平股份,华平信息技术股份有限公司,B,*
300075,数字政通,北京数字政通科技股份有限公司,B,*
300076,GQY视讯,宁波GQY视讯股份有限公司,B,*
300077,国民技术,国民技术股份有限公司,D,*
300078,思创医惠,思创医惠科技股份有限公司,B,*
300079,数码视讯,北京数码视讯科技股份有限公司,B,*
300080,易成新能,河南易成新能源股份有限公司,B,*
300081,恒信东方,恒信东方文化股份有限公司,C,*
300082,奥克股份,辽宁奥克化学股份有限公司,A,*
300083,创世纪,广东创世纪智能装备集团股份有限公司,C,*
300084,海默科技,海默科技(集团)股份有限公司,B,*
300085,银之杰,深圳市银之杰科技股份有限公司,B,*
300086,康芝药业,康芝药业股份有限公司,B,*
300087,荃银高科,安徽荃银高科种业股份有限公司,B,*
300088,长信科技,芜湖长信科技股份有限公司,A,*
300089,文化长城,广东文化长城集团股份有限公司,D,*
300091,金通灵,金通灵科技集团股份有限公司,B,*
300092,科新机电,四川科新机电股份有限公司,B,*
300093,金刚玻璃,广东金刚玻璃科技股份有限公司,D,*
300094,国联水产,湛江国联水产开发股份有限公司,C,*
300095,华伍股份,江西华伍制动器股份有限公司,B,*
300096,易联众,易联众信息技术股份有限公司,B,*
300097,智云股份,大连智云自动化装备股份有限公司,B,*
300098,高新兴,高新兴科技集团股份有限公司,B,*
300099,精准信息,尤洛卡精准信息工程股份有限公司,B,*
300100,双林股份,宁波双林汽车部件股份有限公司,C,*
300101,振芯科技,成都振芯科技股份有限公司,B,*
300102,乾照光电,厦门乾照光电股份有限公司,C,*
300103,达刚控股,达刚控股集团股份有限公司,B,*
300105,龙源技术,烟台龙源电力技术股份有限公司,B,*
300106,西部牧业,新疆西部牧业股份有限公司,B,*
300107,建新股份,河北建新化工股份有限公司,A,-
300108,吉药控股,吉药控股集团股份有限公司,D,*
300109,新开源,博爱新开源医疗科技集团股份有限公司,C,*
300110,华仁药业,华仁药业股份有限公司,B,*
300111,向日葵,浙江向日葵大健康科技股份有限公司,C,*
300112,万讯自控,深圳万讯自控股份有限公司,A,*
300113,顺网科技,杭州顺网科技股份有限公司,B,*
300114,中航电测,中航电测仪器股份有限公司,A,-
300115,长盈精密,深圳市长盈精密技术股份有限公司,A,*
300116,保力新,保力新能源科技股份有限公司,C,*
300117,嘉寓股份,北京嘉寓门窗幕墙股份有限公司,B,*
300118,东方日升,东方日升新能源股份有限公司,B,*
300119,瑞普生物,天津瑞普生物技术股份有限公司,B,*
300120,经纬辉开,天津经纬辉开光电股份有限公司,B,*
300121,阳谷华泰,山东阳谷华泰化工股份有限公司,B,*
300122,智飞生物,重庆智飞生物制品股份有限公司,A,-
300123,亚光科技,亚光科技集团股份有限公司,C,*
300124,汇川技术,深圳市汇川技术股份有限公司,A,*
300125,聆达股份,聆达集团股份有限公司,B,*
300126,锐奇股份,锐奇控股股份有限公司,B,*
300127,银河磁体,成都银河磁体股份有限公司,B,-
300128,锦富技术,苏州锦富技术股份有限公司,D,*
300129,泰胜风能,上海泰胜风能装备股份有限公司,B,*
300130,新国都,深圳市新国都股份有限公司,B,*
300131,英唐智控,深圳市英唐智能控制股份有限公司,C,*
300132,青松股份,福建青松股份有限公司,B,*
300133,华策影视,浙江华策影视股份有限公司,B,*
300134,大富科技,大富科技(安徽)股份有限公司,C,*
300135,宝利国际,江苏宝利国际投资股份有限公司,B,*
300136,信维通信,深圳市信维通信股份有限公司,A,*
300137,先河环保,河北先河环保科技股份有限公司,A,*
300138,晨光生物,晨光生物科技集团股份有限公司,B,*
300139,晓程科技,北京晓程科技股份有限公司,D,*
300140,中环装备,中节能环保装备股份有限公司,C,*
300141,和顺电气,苏州工业园区和顺电气股份有限公司,B,*
300142,沃森生物,云南沃森生物技术股份有限公司,B,*
300143,盈康生命,盈康生命科技股份有限公司,B,*
300144,宋城演艺,宋城演艺发展股份有限公司,B,*
300145,中金环境,南方中金环境股份有限公司,B,*
300146,汤臣倍健,汤臣倍健股份有限公司,B,*
300147,香雪制药,广州市香雪制药股份有限公司,C,*
300148,天舟文化,天舟文化股份有限公司,B,*
300149,睿智医药,睿智医药科技股份有限公司,B,*
300150,世纪瑞尔,北京世纪瑞尔技术股份有限公司,B,*
300151,昌红科技,深圳市昌红科技股份有限公司,C,*
300152,科融环境,雄安科融环境科技股份有限公司,D,*
300153,科泰电源,上海科泰电源股份有限公司,B,*
300154,瑞凌股份,深圳市瑞凌实业集团股份有限公司,A,-
300155,安居宝,广东安居宝数码科技股份有限公司,B,*
300157,恒泰艾普,恒泰艾普集团股份有限公司,C,*
300158,振东制药,山西振东制药股份有限公司,B,*
